asin,reviewRating,reviewTitle,reviewText,reviewDate,ratingValue,reviewTitle_clean,reviewText_clean,reviewDate_parsed
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
    Bueno",Muy bueno,"Reviewed in the United States on January 14, 2025",5.0,5.0 out of 5 stars Bueno,Muy bueno,2025-01-14
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Great",Great laptop. I bought this to replace my old Mac book pro. The Mac air is so light and easy to use.,"Reviewed in the United States on December 31, 2024",5.0,5.0 out of 5 stars Great,Great laptop. I bought this to replace my old Mac book pro. The Mac air is so light and easy to use.,2024-12-31
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Great laptop",I love Apple.  This one is great an perfect for work.  Haven’t tried anything crazy like gaming or design.  But I can easily video conference while having many apps open.,"Reviewed in the United States on December 23, 2024",5.0,5.0 out of 5 stars Great laptop,I love Apple. This one is great an perfect for work. Haven’t tried anything crazy like gaming or design. But I can easily video conference while having many apps open.,2024-12-23
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Great value",Wish it had the m4 cpu but still powerful enough and has a great dispaly and battery life.,"Reviewed in the United States on December 28, 2024",5.0,5.0 out of 5 stars Great value,Wish it had the m4 cpu but still powerful enough and has a great dispaly and battery life.,2024-12-28
B0DLHDMDR9,4.0 out of 5 stars,"4.0 out of 5 stars







  
  
    Screen",Great laptop but not touch screen,"Reviewed in the United States on December 17, 2024",4.0,4.0 out of 5 stars Screen,Great laptop but not touch screen,2024-12-17
B0DLHDMDR9,4.0 out of 5 stars,"4.0 out of 5 stars







  
  
    Fine, but not sure it's worth the $$","Nice computer and operating system, nut these tend to die after about three years of nominal usage. Last one died at the two-year mark.  Apple told me I should have bought AppleCare...  My response: Why should I pay extra to warrant against poor quality for a high price machine.  I have an idea... how about Apple improve the product!  Anyway, went with this one and hoping it lasts longer.","Reviewed in the United States on November 2, 2024",4.0,"4.0 out of 5 stars Fine, but not sure it's worth the $$","Nice computer and operating system, nut these tend to die after about three years of nominal usage. Last one died at the two-year mark. Apple told me I should have bought AppleCare... My response: Why should I pay extra to warrant against poor quality for a high price machine. I have an idea... how about Apple improve the product! Anyway, went with this one and hoping it lasts longer.",2024-11-02
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Excellent product",Couldn't be better!,"Reviewed in the United States on January 2, 2025",5.0,5.0 out of 5 stars Excellent product,Couldn't be better!,2025-01-02
B0DLHDMDR9,3.0 out of 5 stars,"3.0 out of 5 stars







  
  
    It's fine","It's fine for a laptop. My wife is in the Mac eco system and she needed a new one. I gave it 3 start because it only comes with 2 usb-c ports and nothing else. I've bought a $400 Dell laptop for myself as just a test machine and it has all the ports you'd expect on a laptop. I had to buy my wife a usb-c dong which is ridiculous. At the minimum it should have hdmi, ethernet, and a few usb-a ports. The other issue is that you can't upgrade the ram or internal ssd and those upgrades cost an arm and a leg from Apple. My son's new laptop I have upgraded and it's great.","Reviewed in the United States on January 29, 2025",3.0,3.0 out of 5 stars It's fine,"It's fine for a laptop. My wife is in the Mac eco system and she needed a new one. I gave it 3 start because it only comes with 2 usb-c ports and nothing else. I've bought a $400 Dell laptop for myself as just a test machine and it has all the ports you'd expect on a laptop. I had to buy my wife a usb-c dong which is ridiculous. At the minimum it should have hdmi, ethernet, and a few usb-a ports. The other issue is that you can't upgrade the ram or internal ssd and those upgrades cost an arm and a leg from Apple. My son's new laptop I have upgraded and it's great.",2025-01-29
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Laptop",I will rate my review perfect packaging and value of money and delivery,"Reviewed in the United States on December 24, 2024",5.0,5.0 out of 5 stars Laptop,I will rate my review perfect packaging and value of money and delivery,2024-12-24
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Great!",Loved the careful shipping!  Thank you,"Reviewed in the United States on December 30, 2024",5.0,5.0 out of 5 stars Great!,Loved the careful shipping! Thank you,2024-12-30
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Apple laptop",I am pleased with my computer,"Reviewed in the United States on January 3, 2025",5.0,5.0 out of 5 stars Apple laptop,I am pleased with my computer,2025-01-03
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Everything is expected","I like it, brand new, everything is expected. though the price went down soon :(","Reviewed in the United States on December 21, 2024",5.0,5.0 out of 5 stars Everything is expected,"I like it, brand new, everything is expected. though the price went down soon :(",2024-12-21
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Great!",I was nervous ordering something like this online but it is great. I had a little trouble setting it up but that is mostly just user error,"Reviewed in the United States on December 17, 2024",5.0,5.0 out of 5 stars Great!,I was nervous ordering something like this online but it is great. I had a little trouble setting it up but that is mostly just user error,2024-12-17
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    The best for kids!!",Perfect for my 8yo to do everything he needs and wants,"Reviewed in the United States on December 23, 2024",5.0,5.0 out of 5 stars The best for kids!!,Perfect for my 8yo to do everything he needs and wants,2024-12-23
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Fast, nice screen",Perfect for portability without using an external monitor.,"Reviewed in the United States on December 22, 2024",5.0,"5.0 out of 5 stars Fast, nice screen",Perfect for portability without using an external monitor.,2024-12-22
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    Best laptop ever",Availanle price and excelent quality,"Reviewed in the United States on January 1, 2025",5.0,5.0 out of 5 stars Best laptop ever,Availanle price and excelent quality,2025-01-01
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
  
    amazing","Worth every penny, perfect for a college student like myself. This is my first laptop I ever own. I would always use my desktop for everything but now I realize how useful a laptop is.","Reviewed in the United States on December 12, 2024",5.0,5.0 out of 5 stars amazing,"Worth every penny, perfect for a college student like myself. This is my first laptop I ever own. I would always use my desktop for everything but now I realize how useful a laptop is.",2024-12-12
B0DLHDMDR9,5.0 out of 5 stars,"5.0 out of 5 stars







  
    Excelente","Gran producto, perfecto para los que hacen la transición de Windows a Mac.","Reviewed in the United States on December 18, 2024",5.0,5.0 out of 5 stars Excelente,"Gran producto, perfecto para los que hacen la transición de Windows a Mac.",2024-12-18
B0DLHTQDVW,5.0 out of 5 stars,"5.0 out of 5 stars
 Great laptop and much improved design.",Super slim. Long battery life. Huge screen for 15 inch models. Lots of room on the keyboard. Great value for a MacBook Air. Quality is great. Not too many ports and screen scratches easily. I upgraded from a 2010 MacBook Pro and I was very impressed by the Air for its price point.,"Reviewed in the United States on February 11, 2025",5.0,5.0 out of 5 stars Great laptop and much improved design.,Super slim. Long battery life. Huge screen for 15 inch models. Lots of room on the keyboard. Great value for a MacBook Air. Quality is great. Not too many ports and screen scratches easily. I upgraded from a 2010 MacBook Pro and I was very impressed by the Air for its price point.,2025-02-11
B0DLHTQDVW,5.0 out of 5 stars,"5.0 out of 5 stars
 Excellent performance and battery life","A great first Mac for a life-long Windows user. I love the slick Mac OS, quality hardware, excellent performance, and long battery life. Easy setup and transfer of content from my previous computer. Tight integration with iPhone, Apple Watch, and AirPods enhances the experience. The ultra-thin and lightweight form-factor will be great for travel as well. Like with iPhone, there is no bloatware cluttering the computer for an optimal user experience.","Reviewed in the United States on January 19, 2025",5.0,5.0 out of 5 stars Excellent performance and battery life,"A great first Mac for a life-long Windows user. I love the slick Mac OS, quality hardware, excellent performance, and long battery life. Easy setup and transfer of content from my previous computer. Tight integration with iPhone, Apple Watch, and AirPods enhances the experience. The ultra-thin and lightweight form-factor will be great for travel as well. Like with iPhone, there is no bloatware cluttering the computer for an optimal user experience.",2025-01-19
B0DLHTQDVW,5.0 out of 5 stars,"5.0 out of 5 stars
 My first Macbook","I absolutely love this thing. It’s beautiful, works well, is customizable for what I’m interested in doing, handles tasks quickly and easily, makes working between it and my IPad a breeze, and has been a great intro to the world of MacBooks. I’ve never worked on one before and was a little worried I would struggle moving from a lifetime of PCs. I switched to an IPhone a few years ago for the camera and found I liked it and the native apps quite a bit. Along came an IPad. And when I needed a new computer I made the leap. I got this on sale around the Holidays and have absolutely fallen in love. It’s quick, versatile, looks and sounds great, and while it’s pricey, it’s around what I paid for my phone(which is a ridiculous price but I paid it so I guess I’m ridiculous) which is wild to me. I bumped up the specs a bit and feel confident I have enough power and storage to last for years to come. I’ll update with how it holds up (I bought the midnight color and have heard mixed reviews on its lasting power), but thus far I’m extremely pleased with my purchase.","Reviewed in the United States on January 20, 2025",5.0,5.0 out of 5 stars My first Macbook,"I absolutely love this thing. It’s beautiful, works well, is customizable for what I’m interested in doing, handles tasks quickly and easily, makes working between it and my IPad a breeze, and has been a great intro to the world of MacBooks. I’ve never worked on one before and was a little worried I would struggle moving from a lifetime of PCs. I switched to an IPhone a few years ago for the camera and found I liked it and the native apps quite a bit. Along came an IPad. And when I needed a new computer I made the leap. I got this on sale around the Holidays and have absolutely fallen in love. It’s quick, versatile, looks and sounds great, and while it’s pricey, it’s around what I paid for my phone(which is a ridiculous price but I paid it so I guess I’m ridiculous) which is wild to me. I bumped up the specs a bit and feel confident I have enough power and storage to last for years to come. I’ll update with how it holds up (I bought the midnight color and have heard mixed reviews on its lasting power), but thus far I’m extremely pleased with my purchase.",2025-01-20
